user_id,user_type,is_logged_in,country,city
U_053442,returning,True,India,Lucknow
U_053443,new,False,India,Pune
U_053444,new,False,India,Ahmedabad
U_053445,returning,False,India,Bangalore
U_053446,new,True,India,Kolkata
U_053447,new,False,India,Chennai
U_053448,new,False,India,Jaipur
U_053449,subscriber,True,India,Hyderabad
U_053450,new,False,India,Mumbai
U_053451,new,True,India,Ahmedabad
U_053452,new,False,India,Ahmedabad
U_053453,new,False,India,Bangalore
U_053454,new,False,India,Delhi
U_053455,new,True,India,Kolkata
U_053456,returning,True,India,Hyderabad
U_053457,new,False,India,Hyderabad
U_053458,subscriber,True,India,Pune
U_053459,new,False,India,Lucknow
U_053460,new,False,India,Hyderabad
U_053461,new,False,India,Lucknow
U_053462,new,False,UK,South Jerry
U_053463,new,False,India,Pune
U_053464,returning,True,India,Lucknow
U_053465,new,False,India,Chennai
U_053466,new,False,India,Delhi
U_053467,new,False,India,Bangalore
U_053468,returning,False,India,Jaipur
U_053469,new,False,India,Pune
U_053470,new,False,India,Mumbai
U_053471,new,True,India,Hyderabad
U_053472,new,False,UK,New Christopherland
U_053473,new,True,India,Kolkata
U_053474,returning,True,India,Mumbai
U_053475,new,False,India,Hyderabad
U_053476,new,False,India,Chennai
U_053477,returning,False,India,Ahmedabad
U_053478,new,True,India,Mumbai
U_053479,new,True,India,Ahmedabad
U_053480,new,False,India,Mumbai
U_053481,new,False,India,Mumbai
U_053482,subscriber,True,India,Pune
U_053483,returning,False,India,Delhi
U_053484,returning,False,India,Lucknow
U_053485,new,True,India,Hyderabad
U_053486,new,False,India,Lucknow
U_053487,new,False,India,Chennai
U_053488,new,False,India,Bangalore
U_053489,new,False,India,Pune
U_053490,new,False,India,Pune
U_053491,new,False,India,Mumbai
U_053492,new,False,India,Mumbai
U_053493,new,False,India,Bangalore
U_053494,new,False,India,Lucknow
U_053495,new,False,India,Mumbai
U_053496,returning,False,USA,Jamesfort
U_053497,new,False,USA,Heatherchester
U_053498,returning,False,India,Hyderabad
U_053499,new,False,India,Pune
U_053500,returning,False,India,Bangalore
U_053501,new,True,India,Delhi
U_053502,new,False,India,Bangalore
U_053503,new,False,India,Hyderabad
U_053504,new,False,India,Pune
U_053505,subscriber,True,India,Jaipur
U_053506,new,False,India,Pune
U_053507,new,False,India,Bangalore
U_053508,new,False,India,Ahmedabad
U_053509,new,True,India,Kolkata
U_053510,new,False,India,Mumbai
U_053511,returning,False,India,Bangalore
U_053512,new,False,India,Kolkata
U_053513,returning,False,India,Jaipur
U_053514,new,False,Canada,Port Juliefort
U_053515,returning,False,India,Jaipur
U_053516,new,False,Canada,Blackwellfort
U_053517,returning,False,India,Jaipur
U_053518,new,False,India,Mumbai
U_053519,new,False,India,Ahmedabad
U_053520,new,True,India,Chennai
U_053521,returning,False,UAE,Houstonside
U_053522,new,False,India,Mumbai
U_053523,new,False,India,Jaipur
U_053524,new,False,India,Hyderabad
U_053525,new,False,India,Chennai
U_053526,returning,False,India,Jaipur
U_053527,returning,True,India,Chennai
U_053528,new,True,India,Lucknow
U_053529,new,False,India,Kolkata
U_053530,new,False,India,Jaipur
U_053531,new,False,India,Ahmedabad
U_053532,new,False,UK,West Charlesstad
U_053533,new,False,India,Kolkata
U_053534,subscriber,True,India,Bangalore
U_053535,new,False,India,Hyderabad
U_053536,new,True,India,Mumbai
U_053537,returning,False,India,Ahmedabad
U_053538,new,False,India,Mumbai
U_053539,new,False,India,Hyderabad
U_053540,returning,False,India,Pune
U_053541,new,False,India,Bangalore
U_053542,returning,False,India,Lucknow
U_053543,new,False,India,Delhi
U_053544,new,False,UAE,Brandonhaven
U_053545,new,False,India,Mumbai
U_053546,new,False,India,Ahmedabad
U_053547,new,False,India,Ahmedabad
U_053548,new,False,India,Hyderabad
U_053549,new,False,India,Ahmedabad
U_053550,new,True,India,Mumbai
U_053551,new,False,India,Chennai
U_053552,new,False,India,Lucknow
U_053553,new,False,India,Lucknow
U_053554,returning,False,India,Lucknow
U_053555,new,True,India,Pune
U_053556,returning,True,India,Jaipur
U_053557,new,True,India,Mumbai
U_053558,new,False,India,Lucknow
U_053559,new,False,India,Bangalore
U_053560,new,True,India,Kolkata
U_053561,new,False,India,Lucknow
U_053562,new,False,UK,South Markbury
U_053563,returning,False,India,Bangalore
U_053564,new,False,India,Mumbai
U_053565,returning,True,India,Pune
U_053566,new,False,India,Jaipur
U_053567,returning,False,India,Ahmedabad
U_053568,returning,False,India,Lucknow
U_053569,new,False,India,Hyderabad
U_053570,returning,False,India,Delhi
U_053571,returning,False,India,Bangalore
U_053572,new,False,India,Delhi
U_053573,new,False,India,Mumbai
U_053574,new,False,UK,North Gregg
U_053575,new,False,India,Chennai
U_053576,new,True,India,Chennai
U_053577,returning,False,India,Mumbai
U_053578,new,False,India,Lucknow
U_053579,returning,False,India,Bangalore
U_053580,new,True,India,Jaipur
U_053581,new,False,India,Hyderabad
U_053582,new,False,India,Pune
U_053583,new,True,India,Hyderabad
U_053584,returning,False,India,Kolkata
U_053585,subscriber,True,India,Pune
U_053586,subscriber,True,India,Hyderabad
U_053587,new,False,India,Ahmedabad
U_053588,new,False,India,Delhi
U_053589,new,True,India,Delhi
U_053590,new,False,India,Ahmedabad
U_053591,new,True,India,Hyderabad
U_053592,new,False,USA,South Adrian
U_053593,new,False,India,Pune
U_053594,new,True,India,Hyderabad
U_053595,new,True,India,Mumbai
U_053596,new,True,India,Bangalore
U_053597,new,False,India,Jaipur
U_053598,new,True,India,Delhi
U_053599,new,True,UAE,South Jeremyberg
U_053600,new,False,India,Pune
U_053601,new,False,India,Lucknow
U_053602,returning,False,UAE,North Thomasview
U_053603,new,False,India,Hyderabad
U_053604,returning,True,India,Delhi
U_053605,new,False,India,Pune
U_053606,new,False,India,Bangalore
U_053607,new,False,India,Ahmedabad
U_053608,returning,False,India,Jaipur
U_053609,new,False,India,Hyderabad
U_053610,new,False,India,Mumbai
U_053611,new,False,India,Mumbai
U_053612,new,False,India,Ahmedabad
U_053613,returning,False,India,Ahmedabad
U_053614,new,False,India,Kolkata
U_053615,new,False,India,Hyderabad
U_053616,new,True,India,Bangalore
U_053617,new,False,India,Bangalore
U_053618,new,False,India,Bangalore
U_053619,new,True,Canada,Williamsbury
U_053620,subscriber,True,India,Bangalore
U_053621,new,False,India,Kolkata
U_053622,returning,False,India,Mumbai
U_053623,new,False,India,Ahmedabad
U_053624,new,True,India,Kolkata
U_053625,new,False,India,Jaipur
U_053626,returning,True,India,Jaipur
U_053627,new,False,India,Ahmedabad
U_053628,returning,False,USA,Gailmouth
U_053629,new,False,India,Lucknow
U_053630,new,False,India,Hyderabad
U_053631,returning,False,India,Mumbai
U_053632,returning,False,India,Jaipur
U_053633,new,False,India,Kolkata
U_053634,new,False,India,Bangalore
U_053635,new,False,UAE,Wileyshire
U_053636,new,False,India,Mumbai
U_053637,new,False,India,Ahmedabad
U_053638,new,True,UK,North Jill
U_053639,new,False,India,Pune
U_053640,returning,False,India,Bangalore
U_053641,new,False,India,Bangalore
U_053642,new,False,India,Mumbai
U_053643,new,False,India,Jaipur
U_053644,new,False,India,Ahmedabad
U_053645,returning,False,India,Ahmedabad
U_053646,new,False,India,Kolkata
U_053647,new,False,India,Lucknow
U_053648,returning,False,India,Chennai
U_053649,new,False,India,Kolkata
U_053650,new,False,Canada,East Daniel
U_053651,new,False,India,Mumbai
U_053652,returning,True,India,Chennai
U_053653,new,False,India,Lucknow
U_053654,returning,False,India,Chennai
U_053655,subscriber,True,India,Ahmedabad
U_053656,new,False,India,Jaipur
U_053657,returning,False,UK,New Trevor
U_053658,new,False,India,Lucknow
U_053659,returning,False,India,Chennai
U_053660,returning,False,India,Chennai
U_053661,new,True,India,Pune
U_053662,new,False,India,Hyderabad
U_053663,returning,False,India,Ahmedabad
U_053664,returning,False,India,Kolkata
U_053665,subscriber,True,India,Delhi
U_053666,new,False,UAE,Pricefort
U_053667,new,False,India,Ahmedabad
U_053668,new,False,India,Ahmedabad
U_053669,new,False,UK,Annfort
U_053670,returning,False,India,Jaipur
U_053671,new,True,India,Delhi
U_053672,returning,True,India,Pune
U_053673,new,False,India,Kolkata
U_053674,new,False,India,Hyderabad
U_053675,new,False,India,Lucknow
U_053676,new,True,India,Lucknow
U_053677,returning,False,India,Pune
U_053678,new,False,India,Mumbai
U_053679,new,False,India,Jaipur
U_053680,new,False,India,Bangalore
U_053681,returning,False,India,Lucknow
U_053682,new,False,India,Kolkata
U_053683,new,True,India,Jaipur
U_053684,returning,True,India,Chennai
U_053685,new,True,India,Ahmedabad
U_053686,new,False,USA,South Austin
U_053687,new,False,India,Lucknow
U_053688,new,True,India,Bangalore
U_053689,subscriber,True,India,Ahmedabad
U_053690,returning,False,India,Mumbai
U_053691,new,True,India,Ahmedabad
U_053692,returning,False,India,Jaipur
U_053693,returning,False,India,Ahmedabad
U_053694,new,False,India,Ahmedabad
U_053695,new,False,India,Kolkata
U_053696,new,False,India,Lucknow
U_053697,new,True,India,Jaipur
U_053698,returning,False,India,Delhi
U_053699,new,True,India,Lucknow
U_053700,new,True,India,Bangalore
U_053701,returning,False,India,Lucknow
U_053702,new,False,Canada,Smithbury
U_053703,returning,False,India,Delhi
U_053704,returning,False,India,Ahmedabad
U_053705,new,False,India,Lucknow
U_053706,new,True,India,Lucknow
U_053707,new,False,India,Kolkata
U_053708,returning,False,India,Mumbai
U_053709,new,False,India,Pune
U_053710,new,True,India,Mumbai
U_053711,new,False,India,Pune
U_053712,new,False,India,Bangalore
U_053713,new,False,India,Ahmedabad
U_053714,new,False,Canada,Davidmouth
U_053715,returning,False,India,Chennai
U_053716,new,False,India,Mumbai
U_053717,new,False,India,Mumbai
U_053718,new,True,India,Lucknow
U_053719,new,False,India,Lucknow
U_053720,returning,False,India,Pune
U_053721,new,False,India,Kolkata
U_053722,new,False,India,Mumbai
U_053723,new,False,India,Bangalore
U_053724,new,False,India,Bangalore
U_053725,new,False,India,Chennai
U_053726,new,True,India,Kolkata
U_053727,new,False,India,Delhi
U_053728,new,False,India,Pune
U_053729,new,True,UK,Stephenmouth
U_053730,new,False,India,Pune
U_053731,new,False,India,Ahmedabad
U_053732,new,False,India,Hyderabad
U_053733,returning,False,India,Ahmedabad
U_053734,new,False,India,Lucknow
U_053735,new,False,India,Lucknow
U_053736,returning,False,India,Bangalore
U_053737,new,False,India,Jaipur
U_053738,returning,False,India,Jaipur
U_053739,new,False,India,Mumbai
U_053740,new,False,India,Pune
U_053741,returning,False,India,Chennai
U_053742,new,False,India,Kolkata
U_053743,new,False,India,Hyderabad
U_053744,subscriber,True,UK,Garciaburgh
U_053745,new,False,India,Ahmedabad
U_053746,new,False,India,Kolkata
U_053747,new,False,UAE,Campbellberg
U_053748,new,False,India,Pune
U_053749,subscriber,True,India,Hyderabad
U_053750,returning,True,UK,Port Kevinfurt
U_053751,subscriber,True,India,Mumbai
U_053752,returning,False,India,Delhi
U_053753,returning,True,India,Bangalore
U_053754,new,False,India,Jaipur
U_053755,new,False,India,Hyderabad
U_053756,new,True,India,Hyderabad
U_053757,new,False,India,Hyderabad
U_053758,new,False,India,Chennai
U_053759,returning,False,India,Pune
U_053760,returning,False,India,Hyderabad
U_053761,subscriber,True,India,Pune
U_053762,returning,False,India,Lucknow
U_053763,new,False,UAE,Port Danielview
U_053764,new,False,India,Hyderabad
U_053765,new,False,India,Hyderabad
U_053766,new,False,India,Hyderabad
U_053767,new,False,India,Hyderabad
U_053768,returning,True,India,Hyderabad
U_053769,new,False,India,Delhi
U_053770,returning,False,India,Mumbai
U_053771,new,False,India,Bangalore
U_053772,returning,False,India,Hyderabad
U_053773,new,False,India,Delhi
U_053774,subscriber,True,India,Chennai
U_053775,new,False,India,Mumbai
U_053776,new,False,India,Delhi
U_053777,returning,False,UAE,Lake Paula
U_053778,new,False,India,Mumbai
U_053779,new,True,India,Chennai
U_053780,new,False,India,Mumbai
U_053781,new,False,India,Chennai
U_053782,returning,False,India,Chennai
U_053783,new,False,India,Hyderabad
U_053784,new,False,Canada,Robinsonland
U_053785,new,True,USA,Morganshire
U_053786,new,False,India,Pune
U_053787,returning,False,India,Mumbai
U_053788,new,False,India,Lucknow
U_053789,new,False,India,Delhi
U_053790,new,False,India,Kolkata
U_053791,new,False,India,Bangalore
U_053792,returning,False,India,Delhi
U_053793,new,False,India,Pune
U_053794,returning,False,India,Hyderabad
U_053795,returning,False,India,Hyderabad
U_053796,new,True,India,Kolkata
U_053797,new,False,India,Hyderabad
U_053798,new,False,India,Bangalore
U_053799,returning,True,India,Jaipur
U_053800,returning,True,India,Ahmedabad
U_053801,new,False,India,Pune
U_053802,new,False,India,Chennai
U_053803,new,False,India,Mumbai
U_053804,returning,True,UAE,Edwardsport
U_053805,returning,False,India,Mumbai
U_053806,returning,False,USA,Lyonsport
U_053807,new,True,India,Mumbai
U_053808,new,True,India,Lucknow
U_053809,returning,False,India,Ahmedabad
U_053810,new,False,India,Jaipur
U_053811,new,False,India,Kolkata
U_053812,new,False,India,Pune
U_053813,new,False,India,Delhi
U_053814,new,False,India,Jaipur
U_053815,new,False,India,Pune
U_053816,returning,False,India,Chennai
U_053817,new,False,India,Jaipur
U_053818,returning,False,India,Kolkata
U_053819,new,True,India,Chennai
U_053820,returning,False,India,Pune
U_053821,new,False,India,Jaipur
U_053822,returning,False,India,Jaipur
U_053823,new,False,India,Ahmedabad
U_053824,subscriber,True,India,Jaipur
U_053825,new,False,India,Hyderabad
U_053826,returning,True,India,Mumbai
U_053827,new,False,UK,Clayport
U_053828,returning,False,India,Pune
U_053829,new,False,India,Mumbai
U_053830,returning,False,India,Chennai
U_053831,returning,False,India,Lucknow
U_053832,new,False,Canada,Sandyfort
U_053833,new,False,India,Mumbai
U_053834,returning,True,UK,Austinfort
U_053835,new,True,India,Mumbai
U_053836,returning,False,India,Pune
U_053837,returning,False,India,Delhi
U_053838,subscriber,True,India,Pune
U_053839,new,False,India,Chennai
U_053840,new,False,India,Ahmedabad
U_053841,new,False,India,Hyderabad
U_053842,new,False,India,Mumbai
U_053843,subscriber,True,India,Hyderabad
U_053844,new,False,India,Bangalore
U_053845,new,False,India,Chennai
U_053846,new,False,India,Mumbai
U_053847,new,False,India,Ahmedabad
U_053848,new,False,India,Lucknow
U_053849,returning,False,India,Lucknow
U_053850,new,False,India,Delhi
U_053851,returning,True,India,Bangalore
U_053852,new,False,India,Jaipur
U_053853,new,True,India,Hyderabad
U_053854,new,False,India,Kolkata
U_053855,returning,False,India,Mumbai
U_053856,new,False,India,Pune
U_053857,returning,False,USA,North Danielburgh
U_053858,returning,False,India,Kolkata
U_053859,new,False,India,Bangalore
U_053860,returning,False,USA,Patrickland
U_053861,returning,False,India,Hyderabad
U_053862,returning,False,India,Hyderabad
U_053863,new,False,India,Ahmedabad
U_053864,returning,False,India,Bangalore
U_053865,returning,True,India,Kolkata
U_053866,returning,False,India,Hyderabad
U_053867,new,False,India,Delhi
U_053868,new,False,India,Ahmedabad
U_053869,new,False,India,Chennai
U_053870,new,False,India,Ahmedabad
U_053871,new,False,India,Chennai
U_053872,new,False,India,Chennai
U_053873,new,False,India,Mumbai
U_053874,new,False,Canada,Zacharyhaven
U_053875,new,True,India,Hyderabad
U_053876,returning,False,India,Jaipur
U_053877,new,False,India,Delhi
U_053878,returning,False,India,Jaipur
U_053879,returning,False,India,Chennai
U_053880,returning,False,India,Delhi
U_053881,new,False,India,Bangalore
U_053882,returning,False,UK,New Larryburgh
U_053883,returning,False,Canada,North Emily
U_053884,new,True,UAE,North Ellenview
U_053885,returning,False,India,Kolkata
U_053886,returning,False,India,Mumbai
U_053887,new,False,India,Pune
U_053888,returning,False,India,Hyderabad
U_053889,new,True,India,Kolkata
U_053890,new,False,India,Kolkata
U_053891,new,False,India,Hyderabad
U_053892,returning,False,India,Lucknow
U_053893,new,False,India,Jaipur
U_053894,new,False,UAE,Jennifertown
U_053895,new,False,India,Mumbai
U_053896,new,False,India,Jaipur
U_053897,new,False,India,Ahmedabad
U_053898,new,False,India,Mumbai
U_053899,new,True,India,Hyderabad
U_053900,returning,False,India,Lucknow
U_053901,new,False,Canada,Penningtonland
U_053902,returning,False,India,Pune
U_053903,new,False,India,Hyderabad
U_053904,subscriber,True,India,Kolkata
U_053905,new,False,India,Jaipur
U_053906,returning,False,India,Delhi
U_053907,new,False,India,Jaipur
U_053908,new,False,India,Pune
U_053909,returning,True,India,Kolkata
U_053910,new,False,India,Chennai
U_053911,new,False,India,Chennai
U_053912,returning,False,India,Ahmedabad
U_053913,returning,False,India,Jaipur
U_053914,returning,False,India,Pune
U_053915,returning,False,India,Kolkata
U_053916,returning,True,India,Kolkata
U_053917,new,False,India,Hyderabad
U_053918,new,False,India,Kolkata
U_053919,returning,False,India,Hyderabad
U_053920,new,False,India,Mumbai
U_053921,new,False,India,Chennai
U_053922,new,False,USA,West Jessica
U_053923,new,True,India,Ahmedabad
U_053924,new,False,India,Lucknow
U_053925,new,False,India,Ahmedabad
U_053926,new,False,India,Pune
U_053927,new,False,India,Lucknow
U_053928,new,False,India,Ahmedabad
U_053929,returning,False,India,Hyderabad
U_053930,new,True,India,Mumbai
U_053931,new,False,India,Hyderabad
U_053932,returning,False,India,Jaipur
U_053933,returning,True,India,Kolkata
U_053934,new,False,India,Hyderabad
U_053935,new,False,India,Hyderabad
U_053936,new,False,India,Ahmedabad
U_053937,new,False,India,Chennai
U_053938,returning,False,Canada,Meyersview
U_053939,new,False,India,Hyderabad
U_053940,new,False,UK,Trevorfurt
U_053941,returning,False,India,Hyderabad
U_053942,returning,False,India,Jaipur
U_053943,returning,False,UK,Brandonville
U_053944,returning,False,India,Delhi
U_053945,new,False,India,Pune
U_053946,new,False,UK,North Jesusland
U_053947,new,False,India,Pune
U_053948,new,True,India,Pune
U_053949,new,True,India,Jaipur
U_053950,new,False,India,Chennai
U_053951,new,False,UK,Daniellemouth
U_053952,new,False,India,Delhi
U_053953,new,True,India,Kolkata
U_053954,new,False,India,Ahmedabad
U_053955,new,False,India,Chennai
U_053956,new,False,India,Delhi
U_053957,new,True,India,Hyderabad
U_053958,new,False,India,Ahmedabad
U_053959,returning,False,India,Kolkata
U_053960,new,False,India,Ahmedabad
U_053961,returning,True,India,Jaipur
U_053962,returning,False,India,Bangalore
U_053963,returning,False,India,Pune
U_053964,new,False,Canada,Kellyshire
U_053965,new,False,India,Ahmedabad
U_053966,new,True,India,Bangalore
U_053967,new,False,India,Kolkata
U_053968,subscriber,True,India,Jaipur
U_053969,returning,False,India,Ahmedabad
U_053970,new,False,India,Lucknow
U_053971,new,False,India,Delhi
U_053972,new,False,India,Hyderabad
U_053973,new,False,India,Delhi
U_053974,returning,False,India,Ahmedabad
U_053975,subscriber,True,UK,Lindaborough
U_053976,returning,False,India,Jaipur
U_053977,new,False,India,Jaipur
U_053978,new,True,India,Mumbai
U_053979,new,False,India,Lucknow
U_053980,new,False,India,Delhi
U_053981,subscriber,True,India,Delhi
U_053982,new,False,India,Bangalore
U_053983,new,False,India,Chennai
U_053984,new,False,India,Kolkata
U_053985,new,True,India,Lucknow
U_053986,new,False,India,Bangalore
U_053987,new,False,India,Chennai
U_053988,new,False,India,Ahmedabad
U_053989,returning,False,India,Kolkata
U_053990,new,True,India,Pune
U_053991,subscriber,True,India,Delhi
U_053992,new,False,India,Mumbai
U_053993,returning,True,India,Lucknow
U_053994,new,False,India,Bangalore
U_053995,subscriber,True,India,Delhi
U_053996,returning,False,India,Hyderabad
U_053997,new,False,India,Jaipur
U_053998,new,False,India,Ahmedabad
U_053999,new,False,India,Jaipur
U_054000,new,False,India,Mumbai
U_054001,new,False,India,Bangalore
U_054002,returning,False,India,Delhi
U_054003,new,False,India,Jaipur
U_054004,new,False,India,Mumbai
U_054005,new,False,India,Delhi
U_054006,new,False,India,Delhi
U_054007,new,False,India,Bangalore
U_054008,new,False,India,Pune
U_054009,new,False,India,Kolkata
U_054010,returning,False,India,Jaipur
U_054011,new,False,India,Bangalore
U_054012,new,False,India,Ahmedabad
U_054013,returning,False,India,Kolkata
U_054014,new,False,India,Mumbai
U_054015,returning,False,India,Delhi
U_054016,new,False,India,Delhi
U_054017,new,False,India,Hyderabad
U_054018,returning,False,India,Bangalore
U_054019,returning,True,India,Kolkata
U_054020,new,False,India,Jaipur
U_054021,returning,False,India,Mumbai
U_054022,returning,False,India,Delhi
U_054023,returning,False,India,Mumbai
U_054024,subscriber,True,India,Jaipur
U_054025,returning,False,India,Pune
U_054026,returning,False,India,Mumbai
U_054027,new,False,India,Ahmedabad
U_054028,new,True,USA,Johnstad
U_054029,new,False,India,Delhi
U_054030,new,False,India,Chennai
U_054031,returning,False,India,Jaipur
U_054032,returning,False,India,Chennai
U_054033,returning,False,India,Lucknow
U_054034,returning,False,India,Hyderabad
U_054035,new,False,India,Kolkata
U_054036,subscriber,True,Canada,Williamsshire
U_054037,returning,False,India,Lucknow
U_054038,subscriber,True,India,Bangalore
U_054039,new,False,UK,New Emmaton
U_054040,new,True,India,Jaipur
U_054041,returning,True,UK,New Christopherburgh
U_054042,returning,True,India,Chennai
U_054043,new,False,India,Hyderabad
U_054044,new,False,UK,Joshuamouth
U_054045,new,False,Canada,East Martin
U_054046,new,False,India,Pune
U_054047,new,False,USA,South Tiffanyshire
U_054048,new,False,India,Pune
U_054049,new,False,India,Bangalore
U_054050,new,False,India,Lucknow
U_054051,new,False,India,Jaipur
U_054052,returning,False,India,Chennai
U_054053,new,False,India,Mumbai
U_054054,new,False,India,Ahmedabad
U_054055,new,False,India,Lucknow
U_054056,new,False,India,Delhi
U_054057,subscriber,True,India,Lucknow
U_054058,new,False,India,Kolkata
U_054059,new,False,India,Hyderabad
U_054060,returning,False,India,Pune
U_054061,new,False,India,Bangalore
U_054062,new,False,India,Mumbai
U_054063,returning,False,India,Hyderabad
U_054064,new,False,Canada,Lake Gabriel
U_054065,returning,False,India,Bangalore
U_054066,new,False,India,Pune
U_054067,returning,False,India,Delhi
U_054068,returning,True,India,Bangalore
U_054069,returning,False,India,Pune
U_054070,new,False,India,Mumbai
U_054071,new,False,UK,Lake Jasonview
U_054072,new,False,India,Lucknow
U_054073,new,False,India,Chennai
U_054074,new,False,India,Bangalore
U_054075,new,False,UK,South Phillip
U_054076,new,False,India,Hyderabad
U_054077,returning,False,India,Chennai
U_054078,new,False,India,Mumbai
U_054079,returning,False,India,Pune
U_054080,returning,True,India,Chennai
U_054081,returning,False,India,Delhi
U_054082,new,False,India,Kolkata
U_054083,new,False,India,Chennai
U_054084,returning,False,India,Lucknow
U_054085,new,False,India,Jaipur
U_054086,new,False,India,Pune
U_054087,new,False,India,Jaipur
U_054088,new,True,India,Jaipur
U_054089,returning,False,India,Mumbai
U_054090,new,False,India,Pune
U_054091,returning,False,India,Hyderabad
U_054092,new,True,India,Jaipur
U_054093,new,False,India,Bangalore
U_054094,subscriber,True,India,Lucknow
U_054095,new,False,India,Hyderabad
U_054096,new,True,India,Bangalore
U_054097,new,False,India,Hyderabad
U_054098,new,True,India,Ahmedabad
U_054099,new,False,India,Ahmedabad
U_054100,new,False,India,Bangalore
U_054101,new,False,India,Kolkata
U_054102,new,False,India,Kolkata
U_054103,new,True,India,Mumbai
U_054104,new,False,India,Chennai
U_054105,new,True,India,Bangalore
U_054106,new,False,India,Mumbai
U_054107,returning,False,India,Bangalore
U_054108,new,True,India,Pune
U_054109,new,False,India,Hyderabad
U_054110,returning,True,India,Ahmedabad
U_054111,returning,False,India,Pune
U_054112,returning,False,India,Ahmedabad
U_054113,new,False,India,Pune
U_054114,new,False,India,Pune
U_054115,returning,False,India,Bangalore
U_054116,returning,False,India,Pune
U_054117,new,False,USA,Lisaberg
U_054118,new,True,India,Ahmedabad
U_054119,new,False,India,Chennai
U_054120,new,False,India,Chennai
U_054121,new,False,India,Lucknow
U_054122,new,False,India,Pune
U_054123,new,False,India,Hyderabad
U_054124,returning,False,India,Jaipur
U_054125,new,False,India,Bangalore
U_054126,returning,False,India,Hyderabad
U_054127,new,False,India,Jaipur
U_054128,returning,False,India,Jaipur
U_054129,new,True,UK,Francismouth
U_054130,new,False,India,Chennai
U_054131,new,False,India,Mumbai
U_054132,returning,True,India,Pune
U_054133,subscriber,True,India,Hyderabad
U_054134,returning,False,India,Pune
U_054135,new,False,India,Pune
U_054136,returning,True,India,Bangalore
U_054137,returning,False,India,Lucknow
U_054138,returning,False,India,Pune
U_054139,new,False,India,Bangalore
U_054140,new,False,India,Mumbai
U_054141,returning,False,India,Hyderabad
U_054142,new,False,India,Jaipur
U_054143,new,False,India,Chennai
U_054144,new,False,India,Hyderabad
U_054145,returning,False,India,Mumbai
U_054146,new,False,India,Lucknow
U_054147,new,True,India,Hyderabad
U_054148,new,True,India,Delhi
U_054149,new,False,India,Kolkata
U_054150,new,True,India,Mumbai
U_054151,new,False,India,Chennai
U_054152,new,False,USA,Corychester
U_054153,new,False,India,Kolkata
U_054154,subscriber,True,India,Pune
U_054155,new,True,India,Ahmedabad
U_054156,returning,False,India,Jaipur
U_054157,returning,False,India,Hyderabad
U_054158,new,False,India,Kolkata
U_054159,new,False,India,Chennai
U_054160,subscriber,True,India,Kolkata
U_054161,new,False,India,Lucknow
U_054162,new,False,India,Delhi
U_054163,returning,False,India,Kolkata
U_054164,returning,False,India,Kolkata
U_054165,new,True,India,Ahmedabad
U_054166,returning,False,India,Hyderabad
U_054167,new,True,India,Mumbai
U_054168,returning,False,India,Mumbai
U_054169,new,False,India,Lucknow
U_054170,new,False,India,Bangalore
U_054171,new,False,India,Delhi
U_054172,new,False,UK,Wagnerfurt
U_054173,returning,False,India,Hyderabad
U_054174,new,False,India,Bangalore
U_054175,new,False,India,Bangalore
U_054176,returning,True,India,Bangalore
U_054177,returning,False,India,Lucknow
U_054178,subscriber,True,India,Jaipur
U_054179,new,False,India,Pune
U_054180,returning,False,India,Lucknow
U_054181,returning,False,India,Pune
U_054182,new,False,India,Kolkata
U_054183,new,False,India,Lucknow
U_054184,new,False,India,Pune
U_054185,new,False,India,Mumbai
U_054186,new,False,India,Ahmedabad
U_054187,new,False,India,Kolkata
U_054188,new,False,India,Kolkata
U_054189,new,False,India,Kolkata
U_054190,new,False,India,Delhi
U_054191,subscriber,True,India,Ahmedabad
U_054192,new,False,India,Pune
U_054193,new,False,India,Chennai
U_054194,subscriber,True,India,Ahmedabad
U_054195,returning,True,India,Delhi
U_054196,returning,False,India,Jaipur
U_054197,returning,False,India,Mumbai
U_054198,returning,True,India,Pune
U_054199,returning,False,Canada,Faulknermouth
U_054200,new,True,India,Jaipur
U_054201,new,False,India,Mumbai
U_054202,returning,False,India,Chennai
U_054203,returning,True,India,Lucknow
U_054204,returning,False,UK,West Theresa
U_054205,new,True,India,Chennai
U_054206,new,False,India,Kolkata
U_054207,returning,False,India,Mumbai
U_054208,returning,False,India,Ahmedabad
U_054209,returning,False,India,Lucknow
U_054210,returning,False,India,Delhi
U_054211,new,False,India,Lucknow
U_054212,new,False,India,Chennai
U_054213,subscriber,True,UAE,West Brittany
U_054214,new,False,India,Kolkata
U_054215,subscriber,True,India,Hyderabad
U_054216,returning,True,India,Chennai
U_054217,new,False,India,Mumbai
U_054218,new,False,India,Kolkata
U_054219,new,False,India,Bangalore
U_054220,returning,False,India,Lucknow
U_054221,new,False,India,Delhi
U_054222,returning,False,India,Ahmedabad
U_054223,new,True,India,Lucknow
U_054224,new,False,India,Ahmedabad
U_054225,subscriber,True,India,Bangalore
U_054226,new,False,India,Bangalore
U_054227,returning,False,India,Ahmedabad
U_054228,new,False,India,Delhi
U_054229,new,True,India,Delhi
U_054230,returning,True,India,Bangalore
U_054231,new,False,India,Lucknow
U_054232,new,False,USA,Marcusfort
U_054233,new,False,India,Kolkata
U_054234,new,False,UAE,Barronside
U_054235,returning,False,India,Chennai
